framework,family,class,parameter_name,value_default,value_type,description
autosklearn,regression,ard_regression,threshold_lambda,10000.0,"Float(1000.0, 100000.0_log)","Threshold for removing (pruning) weights with high precision from
the computation."
autosklearn,regression,ard_regression,tol,0.001,"Float(1e-05, 0.1_log)",Stop the algorithm if w has converged.
autosklearn,regression,decision_tree,criterion,mse,"Categorical(['mse', 'friedman_mse', 'mae'])","The function to measure the quality of a split. Supported criteria are
""gini"" for the Gini impurity and ""log_loss"" and ""entropy"" both for the
Shannon information gain, see :ref:`tree_mathematical_formulation`."
autosklearn,regression,decision_tree,max_features,1.0,Constant,"The number of features to consider when looking for the best split:

    - If int, then consider `max_features` features at each split.
    - If float, then `max_features` is a fraction and
      `max(1, int(max_features * n_features_in_))` features are considered at
      each split.
    - If ""sqrt"", then `max_features=sqrt(n_features)`.
    - If ""log2"", then `max_features=log2(n_features)`.
    - If None, then `max_features=n_features`.
Note: the search for a split does not stop until at least one
valid partition of the node samples is found, even if it requires to
effectively inspect more than ``max_features`` features."
autosklearn,regression,extra_trees,criterion,mse,"Categorical(['mse', 'friedman_mse', 'mae'])","The function to measure the quality of a split. Supported criteria are
""gini"" for the Gini impurity and ""log_loss"" and ""entropy"" both for the
Shannon information gain, see :ref:`tree_mathematical_formulation`.
Note: This parameter is tree-specific."
autosklearn,regression,extra_trees,max_features,1.0,"Float(0.1, 1.0)","The number of features to consider when looking for the best split:

- If int, then consider `max_features` features at each split.
- If float, then `max_features` is a fraction and
  `max(1, int(max_features * n_features_in_))` features are considered at each
  split.
- If ""sqrt"", then `max_features=sqrt(n_features)`.
- If ""log2"", then `max_features=log2(n_features)`.
- If None, then `max_features=n_features`.

.. versionchanged:: 1.1
    The default of `max_features` changed from `""auto""` to `""sqrt""`.
Note: the search for a split does not stop until at least one
valid partition of the node samples is found, even if it requires to
effectively inspect more than ``max_features`` features."
autosklearn,regression,gaussian_process,alpha,1e-08,"Float(1e-14, 1.0_log)","Value added to the diagonal of the kernel matrix during fitting.
This can prevent a potential numerical issue during fitting, by
ensuring that the calculated values form a positive definite matrix.
It can also be interpreted as the variance of additional Gaussian
measurement noise on the training observations. Note that this is
different from using a `WhiteKernel`. If an array is passed, it must
have the same number of entries as the data used for fitting and is
used as datapoint-dependent noise level. Allowing to specify the
noise level directly as a parameter is mainly for convenience and
for consistency with :class:`~sklearn.linear_model.Ridge`."
autosklearn,regression,gaussian_process,thetaL,1e-06,"Float(1e-10, 0.001_log)",
autosklearn,regression,gaussian_process,thetaU,100000.0,"Float(1.0, 100000.0_log)",
autosklearn,regression,gradient_boosting,loss,least_squares,Categorical(['least_squares']),"The loss function to be optimized. 'log_loss' refers to binomial and
multinomial deviance, the same as used in logistic regression.
It is a good choice for classification with probabilistic outputs.
For loss 'exponential', gradient boosting recovers the AdaBoost algorithm."
autosklearn,regression,liblinear_svr,C,1.0,"Float(0.03125, 32768.0_log)","Regularization parameter. The strength of the regularization is
inversely proportional to C. Must be strictly positive."
autosklearn,regression,liblinear_svr,dual,False,Constant,"Select the algorithm to either solve the dual or primal
optimization problem. Prefer dual=False when n_samples > n_features.
`dual=""auto""` will choose the value of the parameter automatically,
based on the values of `n_samples`, `n_features` and `loss`. If
`n_samples` < `n_features` and optimizer supports chosen `loss`,
then dual will be set to True, otherwise it will be set to False.

.. versionchanged:: 1.3
   The `""auto""` option is added in version 1.3 and will be the default
   in version 1.5."
autosklearn,regression,liblinear_svr,epsilon,0.1,"Float(0.001, 1.0_log)","Epsilon parameter in the epsilon-insensitive loss function. Note
that the value of this parameter depends on the scale of the target
variable y. If unsure, set ``epsilon=0``."
autosklearn,regression,liblinear_svr,fit_intercept,True,Constant,"Whether or not to fit an intercept. If set to True, the feature vector
is extended to include an intercept term: `[x_1, ..., x_n, 1]`, where
1 corresponds to the intercept. If set to False, no intercept will be
used in calculations (i.e. data is expected to be already centered)."
autosklearn,regression,liblinear_svr,intercept_scaling,1,Constant,"When `fit_intercept` is True, the instance vector x becomes `[x_1, ...,
x_n, intercept_scaling]`, i.e. a ""synthetic"" feature with a constant
value equal to `intercept_scaling` is appended to the instance vector.
The intercept becomes intercept_scaling * synthetic feature weight.
Note that liblinear internally penalizes the intercept, treating it
like any other term in the feature vector. To reduce the impact of the
regularization on the intercept, the `intercept_scaling` parameter can
be set to a value greater than 1; the higher the value of
`intercept_scaling`, the lower the impact of regularization on it.
Then, the weights become `[w_x_1, ..., w_x_n,
w_intercept*intercept_scaling]`, where `w_x_1, ..., w_x_n` represent
the feature weights and the intercept weight is scaled by
`intercept_scaling`. This scaling allows the intercept term to have a
different regularization behavior compared to the other features."
autosklearn,regression,liblinear_svr,loss,squared_epsilon_insensitive,"Categorical(['epsilon_insensitive', 'squared_epsilon_insensitive'])","Specifies the loss function. The epsilon-insensitive loss
(standard SVR) is the L1 loss, while the squared epsilon-insensitive
loss ('squared_epsilon_insensitive') is the L2 loss."
autosklearn,regression,liblinear_svr,tol,0.0001,"Float(1e-05, 0.1_log)",Tolerance for stopping criteria.
autosklearn,regression,libsvm_svr,C,1.0,"Float(0.03125, 32768.0_log)","Regularization parameter. The strength of the regularization is
inversely proportional to C. Must be strictly positive.
The penalty is a squared l2 penalty."
autosklearn,regression,libsvm_svr,epsilon,0.1,"Float(0.001, 1.0_log)","Epsilon in the epsilon-SVR model. It specifies the epsilon-tube
within which no penalty is associated in the training loss function
with points predicted within a distance epsilon from the actual
value. Must be non-negative."
autosklearn,regression,libsvm_svr,kernel,rbf,"Categorical(['linear', 'poly', 'rbf', 'sigmoid'])","Specifies the kernel type to be used in the algorithm.
If none is given, 'rbf' will be used. If a callable is given it is
used to precompute the kernel matrix."
autosklearn,regression,libsvm_svr,max_iter,-1,UnParametrizedHyperparameter,"Hard limit on iterations within solver, or -1 for no limit."
autosklearn,regression,libsvm_svr,shrinking,True,"Categorical(['True', 'False'])","Whether to use the shrinking heuristic.
See the :ref:`User Guide <shrinking_svm>`."
autosklearn,regression,libsvm_svr,tol,0.001,"Float(1e-05, 0.1_log)",Tolerance for stopping criterion.
autosklearn,regression,libsvm_svr,coef0,0.0,"Float(-1.0, 1.0)","Independent term in kernel function.
It is only significant in 'poly' and 'sigmoid'."
autosklearn,regression,libsvm_svr,degree,3,"Integer(2, 5)","Degree of the polynomial kernel function ('poly').
Must be non-negative. Ignored by all other kernels."
autosklearn,regression,libsvm_svr,gamma,0.1,"Float(3.0517578125e-05, 8.0_log)","Kernel coefficient for 'rbf', 'poly' and 'sigmoid'.

- if ``gamma='scale'`` (default) is passed then it uses
  1 / (n_features * X.var()) as value of gamma,
- if 'auto', uses 1 / n_features
- if float, must be non-negative.

.. versionchanged:: 0.22
   The default value of ``gamma`` changed from 'auto' to 'scale'."
autosklearn,regression,mlp,activation,tanh,"Categorical(['tanh', 'relu'])","Activation function for the hidden layer.

- 'identity', no-op activation, useful to implement linear bottleneck,
  returns f(x) = x

- 'logistic', the logistic sigmoid function,
  returns f(x) = 1 / (1 + exp(-x)).

- 'tanh', the hyperbolic tan function,
  returns f(x) = tanh(x).

- 'relu', the rectified linear unit function,
  returns f(x) = max(0, x)"
autosklearn,regression,random_forest,criterion,mse,"Categorical(['mse', 'friedman_mse', 'mae'])","The function to measure the quality of a split. Supported criteria are
""gini"" for the Gini impurity and ""log_loss"" and ""entropy"" both for the
Shannon information gain, see :ref:`tree_mathematical_formulation`.
Note: This parameter is tree-specific."
autosklearn,regression,random_forest,max_features,1.0,"Float(0.1, 1.0)","The number of features to consider when looking for the best split:

- If int, then consider `max_features` features at each split.
- If float, then `max_features` is a fraction and
  `max(1, int(max_features * n_features_in_))` features are considered at each
  split.
- If ""sqrt"", then `max_features=sqrt(n_features)`.
- If ""log2"", then `max_features=log2(n_features)`.
- If None, then `max_features=n_features`.

.. versionchanged:: 1.1
    The default of `max_features` changed from `""auto""` to `""sqrt""`.
Note: the search for a split does not stop until at least one
valid partition of the node samples is found, even if it requires to
effectively inspect more than ``max_features`` features."
autosklearn,regression,sgd,loss,squared_loss,"Categorical(['squared_loss', 'huber', 'epsilon_insensitive', 'squared_epsilon_insensitive'])","The loss function to be used.

- 'hinge' gives a linear SVM.
- 'log_loss' gives logistic regression, a probabilistic classifier.
- 'modified_huber' is another smooth loss that brings tolerance to
  outliers as well as probability estimates.
- 'squared_hinge' is like hinge but is quadratically penalized.
- 'perceptron' is the linear loss used by the perceptron algorithm.
- The other losses, 'squared_error', 'huber', 'epsilon_insensitive' and
  'squared_epsilon_insensitive' are designed for regression but can be useful
  in classification as well; see
  :class:`~sklearn.linear_model.SGDRegressor` for a description.

More details about the losses formulas can be found in the
:ref:`User Guide <sgd_mathematical_formulation>`."
autosklearn,regression,sgd,epsilon,0.1,"Float(1e-05, 0.1_log)","Epsilon in the epsilon-insensitive loss functions; only if `loss` is
'huber', 'epsilon_insensitive', or 'squared_epsilon_insensitive'.
For 'huber', determines the threshold at which it becomes less
important to get the prediction exactly right.
For epsilon-insensitive, any differences between the current prediction
and the correct label are ignored if they are less than this threshold.
Values must be in the range `[0.0, inf)`."
autosklearn,regression,sgd,power_t,0.25,"Float(1e-05, 1.0)","The exponent for inverse scaling learning rate [default 0.5].
Values must be in the range `(-inf, inf)`."
autosklearn,classification,adaboost,estimator,None,NoneType,"The base estimator from which the boosted ensemble is built.
Support for sample weighting is required, as well as proper
``classes_`` and ``n_classes_`` attributes. If ``None``, then
the base estimator is :class:`~sklearn.tree.DecisionTreeClassifier`
initialized with `max_depth=1`.

.. versionadded:: 1.2
   `base_estimator` was renamed to `estimator`."
autosklearn,classification,adaboost,random_state,None,NoneType,"Controls the random seed given at each `estimator` at each
boosting iteration.
Thus, it is only used when `estimator` exposes a `random_state`.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
autosklearn,classification,adaboost,base_estimator,deprecated,str,"The base estimator from which the boosted ensemble is built.
Support for sample weighting is required, as well as proper
``classes_`` and ``n_classes_`` attributes. If ``None``, then
the base estimator is :class:`~sklearn.tree.DecisionTreeClassifier`
initialized with `max_depth=1`.

.. deprecated:: 1.2
    `base_estimator` is deprecated and will be removed in 1.4.
    Use `estimator` instead."
autosklearn,classification,bernoulli_nb,force_alpha,warn,str,"If False and alpha is less than 1e-10, it will set alpha to
1e-10. If True, alpha will remain unchanged. This may cause
numerical errors if alpha is too close to 0.

.. versionadded:: 1.2
.. deprecated:: 1.2
   The default value of `force_alpha` will change to `True` in v1.4."
autosklearn,classification,bernoulli_nb,binarize,0.0,float,"Threshold for binarizing (mapping to booleans) of sample features.
If None, input is presumed to already consist of binary vectors."
autosklearn,classification,bernoulli_nb,class_prior,None,NoneType,"Prior probabilities of the classes. If specified, the priors are not
adjusted according to the data."
autosklearn,classification,decision_tree,splitter,best,str,"The strategy used to choose the split at each node. Supported
strategies are ""best"" to choose the best split and ""random"" to choose
the best random split."
autosklearn,classification,decision_tree,max_depth,None,NoneType,"The maximum depth of the tree. If None, then nodes are expanded until
all leaves are pure or until all leaves contain less than
min_samples_split samples."
autosklearn,classification,decision_tree,random_state,None,NoneType,"Controls the randomness of the estimator. The features are always
randomly permuted at each split, even if ``splitter`` is set to
``""best""``. When ``max_features < n_features``, the algorithm will
select ``max_features`` at random at each split before finding the best
split among them. But the best found split may vary across different
runs, even if ``max_features=n_features``. That is the case, if the
improvement of the criterion is identical for several splits and one
split has to be selected at random. To obtain a deterministic behaviour
during fitting, ``random_state`` has to be fixed to an integer.
See :term:`Glossary <random_state>` for details."
autosklearn,classification,decision_tree,class_weight,None,NoneType,"Weights associated with classes in the form ``{class_label: weight}``.
If None, all classes are supposed to have weight one. For
multi-output problems, a list of dicts can be provided in the same
order as the columns of y.

Note that for multioutput (including multilabel) weights should be
defined for each class of every column in its own dict. For example,
for four-class multilabel classification weights should be
[{0: 1, 1: 1}, {0: 1, 1: 5}, {0: 1, 1: 1}, {0: 1, 1: 1}] instead of
[{1:1}, {2:5}, {3:1}, {4:1}].

The ""balanced"" mode uses the values of y to automatically adjust
weights inversely proportional to class frequencies in the input data
as ``n_samples / (n_classes * np.bincount(y))``

For multi-output, the weights of each column of y will be multiplied.

Note that these weights will be multiplied with sample_weight (passed
through the fit method) if sample_weight is specified."
autosklearn,classification,decision_tree,ccp_alpha,0.0,float,"Complexity parameter used for Minimal Cost-Complexity Pruning. The
subtree with the largest cost complexity that is smaller than
``ccp_alpha`` will be chosen. By default, no pruning is performed. See
:ref:`minimal_cost_complexity_pruning` for details.

.. versionadded:: 0.22"
autosklearn,classification,extra_trees,n_estimators,100,int,"The number of trees in the forest.

.. versionchanged:: 0.22
   The default value of ``n_estimators`` changed from 10 to 100
   in 0.22."
autosklearn,classification,extra_trees,oob_score,False,bool,"Whether to use out-of-bag samples to estimate the generalization score.
By default, :func:`~sklearn.metrics.accuracy_score` is used.
Provide a callable with signature `metric(y_true, y_pred)` to use a
custom metric. Only available if `bootstrap=True`."
autosklearn,classification,extra_trees,n_jobs,None,NoneType,"The number of jobs to run in parallel. :meth:`fit`, :meth:`predict`,
:meth:`decision_path` and :meth:`apply` are all parallelized over the
trees. ``None`` means 1 unless in a :obj:`joblib.parallel_backend`
context. ``-1`` means using all processors. See :term:`Glossary
<n_jobs>` for more details."
autosklearn,classification,extra_trees,random_state,None,NoneType,"Controls 3 sources of randomness:

- the bootstrapping of the samples used when building trees
  (if ``bootstrap=True``)
- the sampling of the features to consider when looking for the best
  split at each node (if ``max_features < n_features``)
- the draw of the splits for each of the `max_features`
See :term:`Glossary <random_state>` for details."
autosklearn,classification,extra_trees,verbose,0,int,Controls the verbosity when fitting and predicting.
autosklearn,classification,extra_trees,warm_start,False,bool,"When set to ``True``, reuse the solution of the previous call to fit
and add more estimators to the ensemble, otherwise, just fit a whole
new forest. See :term:`Glossary <warm_start>` and
:ref:`gradient_boosting_warm_start` for details."
autosklearn,classification,extra_trees,class_weight,None,NoneType,"Weights associated with classes in the form ``{class_label: weight}``.
If not given, all classes are supposed to have weight one. For
multi-output problems, a list of dicts can be provided in the same
order as the columns of y.

Note that for multioutput (including multilabel) weights should be
defined for each class of every column in its own dict. For example,
for four-class multilabel classification weights should be
[{0: 1, 1: 1}, {0: 1, 1: 5}, {0: 1, 1: 1}, {0: 1, 1: 1}] instead of
[{1:1}, {2:5}, {3:1}, {4:1}].

The ""balanced"" mode uses the values of y to automatically adjust
weights inversely proportional to class frequencies in the input data
as ``n_samples / (n_classes * np.bincount(y))``

The ""balanced_subsample"" mode is the same as ""balanced"" except that
weights are computed based on the bootstrap sample for every tree
grown.

For multi-output, the weights of each column of y will be multiplied.

Note that these weights will be multiplied with sample_weight (passed
through the fit method) if sample_weight is specified."
autosklearn,classification,extra_trees,ccp_alpha,0.0,float,"Complexity parameter used for Minimal Cost-Complexity Pruning. The
subtree with the largest cost complexity that is smaller than
``ccp_alpha`` will be chosen. By default, no pruning is performed. See
:ref:`minimal_cost_complexity_pruning` for details.

.. versionadded:: 0.22"
autosklearn,classification,extra_trees,max_samples,None,NoneType,"If bootstrap is True, the number of samples to draw from X
to train each base estimator.

- If None (default), then draw `X.shape[0]` samples.
- If int, then draw `max_samples` samples.
- If float, then draw `max_samples * X.shape[0]` samples. Thus,
  `max_samples` should be in the interval `(0.0, 1.0]`.

.. versionadded:: 0.22"
autosklearn,classification,gaussian_nb,priors,None,NoneType,"Prior probabilities of the classes. If specified, the priors are not
adjusted according to the data."
autosklearn,classification,gaussian_nb,var_smoothing,1e-09,float,"Portion of the largest variance of all features that is added to
variances for calculation stability.

.. versionadded:: 0.20"
autosklearn,classification,gradient_boosting,n_estimators,100,int,"The number of boosting stages to perform. Gradient boosting
is fairly robust to over-fitting so a large number usually
results in better performance.
Values must be in the range `[1, inf)`."
autosklearn,classification,gradient_boosting,subsample,1.0,float,"The fraction of samples to be used for fitting the individual base
learners. If smaller than 1.0 this results in Stochastic Gradient
Boosting. `subsample` interacts with the parameter `n_estimators`.
Choosing `subsample < 1.0` leads to a reduction of variance
and an increase in bias.
Values must be in the range `(0.0, 1.0]`."
autosklearn,classification,gradient_boosting,criterion,friedman_mse,str,"The function to measure the quality of a split. Supported criteria are
'friedman_mse' for the mean squared error with improvement score by
Friedman, 'squared_error' for mean squared error. The default value of
'friedman_mse' is generally the best as it can provide a better
approximation in some cases.

.. versionadded:: 0.18"
autosklearn,classification,gradient_boosting,min_samples_split,2,int,"The minimum number of samples required to split an internal node:

- If int, values must be in the range `[2, inf)`.
- If float, values must be in the range `(0.0, 1.0]` and `min_samples_split`
  will be `ceil(min_samples_split * n_samples)`.

.. versionchanged:: 0.18
   Added float values for fractions."
autosklearn,classification,gradient_boosting,min_weight_fraction_leaf,0.0,float,"The minimum weighted fraction of the sum total of weights (of all
the input samples) required to be at a leaf node. Samples have
equal weight when sample_weight is not provided.
Values must be in the range `[0.0, 0.5]`."
autosklearn,classification,gradient_boosting,min_impurity_decrease,0.0,float,"A node will be split if this split induces a decrease of the impurity
greater than or equal to this value.
Values must be in the range `[0.0, inf)`.

The weighted impurity decrease equation is the following::

    N_t / N * (impurity - N_t_R / N_t * right_impurity
                        - N_t_L / N_t * left_impurity)

where ``N`` is the total number of samples, ``N_t`` is the number of
samples at the current node, ``N_t_L`` is the number of samples in the
left child, and ``N_t_R`` is the number of samples in the right child.

``N``, ``N_t``, ``N_t_R`` and ``N_t_L`` all refer to the weighted sum,
if ``sample_weight`` is passed.

.. versionadded:: 0.19"
autosklearn,classification,gradient_boosting,init,None,NoneType,"An estimator object that is used to compute the initial predictions.
``init`` has to provide :term:`fit` and :term:`predict_proba`. If
'zero', the initial raw predictions are set to zero. By default, a
``DummyEstimator`` predicting the classes priors is used."
autosklearn,classification,gradient_boosting,random_state,None,NoneType,"Controls the random seed given to each Tree estimator at each
boosting iteration.
In addition, it controls the random permutation of the features at
each split (see Notes for more details).
It also controls the random splitting of the training data to obtain a
validation set if `n_iter_no_change` is not None.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
autosklearn,classification,gradient_boosting,max_features,None,NoneType,"The number of features to consider when looking for the best split:

- If int, values must be in the range `[1, inf)`.
- If float, values must be in the range `(0.0, 1.0]` and the features
  considered at each split will be `max(1, int(max_features * n_features_in_))`.
- If 'sqrt', then `max_features=sqrt(n_features)`.
- If 'log2', then `max_features=log2(n_features)`.
- If None, then `max_features=n_features`.

Choosing `max_features < n_features` leads to a reduction of variance
and an increase in bias.
Note: the search for a split does not stop until at least one
valid partition of the node samples is found, even if it requires to
effectively inspect more than ``max_features`` features."
autosklearn,classification,gradient_boosting,verbose,0,int,"Enable verbose output. If 1 then it prints progress and performance
once in a while (the more trees the lower the frequency). If greater
than 1 then it prints progress and performance for every tree.
Values must be in the range `[0, inf)`."
autosklearn,classification,gradient_boosting,warm_start,False,bool,"When set to ``True``, reuse the solution of the previous call to fit
and add more estimators to the ensemble, otherwise, just erase the
previous solution. See :term:`the Glossary <warm_start>`."
autosklearn,classification,gradient_boosting,ccp_alpha,0.0,float,"Complexity parameter used for Minimal Cost-Complexity Pruning. The
subtree with the largest cost complexity that is smaller than
``ccp_alpha`` will be chosen. By default, no pruning is performed.
Values must be in the range `[0.0, inf)`.
See :ref:`minimal_cost_complexity_pruning` for details.

.. versionadded:: 0.22"
autosklearn,classification,k_nearest_neighbors,algorithm,auto,str,"Algorithm used to compute the nearest neighbors:

- 'ball_tree' will use :class:`BallTree`
- 'kd_tree' will use :class:`KDTree`
- 'brute' will use a brute-force search.
- 'auto' will attempt to decide the most appropriate algorithm
  based on the values passed to :meth:`fit` method.
Note: fitting on sparse input will override the setting of
this parameter, using brute force."
autosklearn,classification,k_nearest_neighbors,leaf_size,30,int,"Leaf size passed to BallTree or KDTree.  This can affect the
speed of the construction and query, as well as the memory
required to store the tree.  The optimal value depends on the
nature of the problem."
autosklearn,classification,k_nearest_neighbors,metric,minkowski,str,"Metric to use for distance computation. Default is ""minkowski"", which
results in the standard Euclidean distance when p = 2. See the
documentation of `scipy.spatial.distance
<https://docs.scipy.org/doc/scipy/reference/spatial.distance.html>`_ and
the metrics listed in
:class:`~sklearn.metrics.pairwise.distance_metrics` for valid metric
values.

If metric is ""precomputed"", X is assumed to be a distance matrix and
must be square during fit. X may be a :term:`sparse graph`, in which
case only ""nonzero"" elements may be considered neighbors.

If metric is a callable function, it takes two arrays representing 1D
vectors as inputs and must return one value indicating the distance
between those vectors. This works for Scipy's metrics, but is less
efficient than passing the metric name as a string."
autosklearn,classification,k_nearest_neighbors,metric_params,None,NoneType,Additional keyword arguments for the metric function.
autosklearn,classification,k_nearest_neighbors,n_jobs,None,NoneType,"The number of parallel jobs to run for neighbors search.
``None`` means 1 unless in a :obj:`joblib.parallel_backend` context.
``-1`` means using all processors. See :term:`Glossary <n_jobs>`
for more details.
Doesn't affect :meth:`fit` method."
autosklearn,classification,lda,solver,svd,str,"Solver to use, possible values:
  - 'svd': Singular value decomposition (default).
    Does not compute the covariance matrix, therefore this solver is
    recommended for data with a large number of features.
  - 'lsqr': Least squares solution.
    Can be combined with shrinkage or custom covariance estimator.
  - 'eigen': Eigenvalue decomposition.
    Can be combined with shrinkage or custom covariance estimator.

.. versionchanged:: 1.2
    `solver=""svd""` now has experimental Array API support. See the
    :ref:`Array API User Guide <array_api>` for more details."
autosklearn,classification,lda,priors,None,NoneType,"The class prior probabilities. By default, the class proportions are
inferred from the training data."
autosklearn,classification,lda,n_components,None,NoneType,"Number of components (<= min(n_classes - 1, n_features)) for
dimensionality reduction. If None, will be set to
min(n_classes - 1, n_features). This parameter only affects the
`transform` method."
autosklearn,classification,lda,store_covariance,False,bool,"If True, explicitly compute the weighted within-class covariance
matrix when solver is 'svd'. The matrix is always computed
and stored for the other solvers.

.. versionadded:: 0.17"
autosklearn,classification,lda,covariance_estimator,None,NoneType,"If not None, `covariance_estimator` is used to estimate
the covariance matrices instead of relying on the empirical
covariance estimator (with potential shrinkage).
The object should have a fit method and a ``covariance_`` attribute
like the estimators in :mod:`sklearn.covariance`.
if None the shrinkage parameter drives the estimate.

This should be left to None if `shrinkage` is used.
Note that `covariance_estimator` works only with 'lsqr' and 'eigen'
solvers.

.. versionadded:: 0.24"
autosklearn,classification,liblinear_svc,class_weight,None,NoneType,"Set the parameter C of class i to ``class_weight[i]*C`` for
SVC. If not given, all classes are supposed to have
weight one.
The ""balanced"" mode uses the values of y to automatically adjust
weights inversely proportional to class frequencies in the input data
as ``n_samples / (n_classes * np.bincount(y))``."
autosklearn,classification,liblinear_svc,verbose,0,int,"Enable verbose output. Note that this setting takes advantage of a
per-process runtime setting in liblinear that, if enabled, may not work
properly in a multithreaded context."
autosklearn,classification,liblinear_svc,random_state,None,NoneType,"Controls the pseudo random number generation for shuffling the data for
the dual coordinate descent (if ``dual=True``). When ``dual=False`` the
underlying implementation of :class:`LinearSVC` is not random and
``random_state`` has no effect on the results.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
autosklearn,classification,liblinear_svc,max_iter,1000,int,The maximum number of iterations to be run.
autosklearn,classification,libsvm_svc,probability,False,bool,"Whether to enable probability estimates. This must be enabled prior
to calling `fit`, will slow down that method as it internally uses
5-fold cross-validation, and `predict_proba` may be inconsistent with
`predict`. Read more in the :ref:`User Guide <scores_probabilities>`."
autosklearn,classification,libsvm_svc,cache_size,200,int,Specify the size of the kernel cache (in MB).
autosklearn,classification,libsvm_svc,class_weight,None,NoneType,"Set the parameter C of class i to class_weight[i]*C for
SVC. If not given, all classes are supposed to have
weight one.
The ""balanced"" mode uses the values of y to automatically adjust
weights inversely proportional to class frequencies in the input data
as ``n_samples / (n_classes * np.bincount(y))``."
autosklearn,classification,libsvm_svc,verbose,False,bool,"Enable verbose output. Note that this setting takes advantage of a
per-process runtime setting in libsvm that, if enabled, may not work
properly in a multithreaded context."
autosklearn,classification,libsvm_svc,decision_function_shape,ovr,str,"Whether to return a one-vs-rest ('ovr') decision function of shape
(n_samples, n_classes) as all other classifiers, or the original
one-vs-one ('ovo') decision function of libsvm which has shape
(n_samples, n_classes * (n_classes - 1) / 2). However, note that
internally, one-vs-one ('ovo') is always used as a multi-class strategy
to train models; an ovr matrix is only constructed from the ovo matrix.
The parameter is ignored for binary classification.

.. versionchanged:: 0.19
    decision_function_shape is 'ovr' by default.

.. versionadded:: 0.17
   *decision_function_shape='ovr'* is recommended.

.. versionchanged:: 0.17
   Deprecated *decision_function_shape='ovo' and None*."
autosklearn,classification,libsvm_svc,break_ties,False,bool,"If true, ``decision_function_shape='ovr'``, and number of classes > 2,
:term:`predict` will break ties according to the confidence values of
:term:`decision_function`; otherwise the first class among the tied
classes is returned. Please note that breaking ties comes at a
relatively high computational cost compared to a simple predict.

.. versionadded:: 0.22"
autosklearn,classification,libsvm_svc,random_state,None,NoneType,"Controls the pseudo random number generation for shuffling the data for
probability estimates. Ignored when `probability` is False.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
autosklearn,classification,mlp,hidden_layer_sizes,"(100,)",tuple,"The ith element represents the number of neurons in the ith
hidden layer."
autosklearn,classification,mlp,learning_rate,constant,str,"Learning rate schedule for weight updates.

- 'constant' is a constant learning rate given by
  'learning_rate_init'.

- 'invscaling' gradually decreases the learning rate at each
  time step 't' using an inverse scaling exponent of 'power_t'.
  effective_learning_rate = learning_rate_init / pow(t, power_t)

- 'adaptive' keeps the learning rate constant to
  'learning_rate_init' as long as training loss keeps decreasing.
  Each time two consecutive epochs fail to decrease training loss by at
  least tol, or fail to increase validation score by at least tol if
  'early_stopping' is on, the current learning rate is divided by 5.

Only used when ``solver='sgd'``."
autosklearn,classification,mlp,power_t,0.5,float,"The exponent for inverse scaling learning rate.
It is used in updating effective learning rate when the learning_rate
is set to 'invscaling'. Only used when solver='sgd'."
autosklearn,classification,mlp,max_iter,200,int,"Maximum number of iterations. The solver iterates until convergence
(determined by 'tol') or this number of iterations. For stochastic
solvers ('sgd', 'adam'), note that this determines the number of epochs
(how many times each data point will be used), not the number of
gradient steps."
autosklearn,classification,mlp,random_state,None,NoneType,"Determines random number generation for weights and bias
initialization, train-test split if early stopping is used, and batch
sampling when solver='sgd' or 'adam'.
Pass an int for reproducible results across multiple function calls.
See :term:`Glossary <random_state>`."
autosklearn,classification,mlp,verbose,False,bool,Whether to print progress messages to stdout.
autosklearn,classification,mlp,warm_start,False,bool,"When set to True, reuse the solution of the previous
call to fit as initialization, otherwise, just erase the
previous solution. See :term:`the Glossary <warm_start>`."
autosklearn,classification,mlp,momentum,0.9,float,"Momentum for gradient descent update. Should be between 0 and 1. Only
used when solver='sgd'."
autosklearn,classification,mlp,nesterovs_momentum,True,bool,"Whether to use Nesterov's momentum. Only used when solver='sgd' and
momentum > 0."
autosklearn,classification,mlp,max_fun,15000,int,"Only used when solver='lbfgs'. Maximum number of loss function calls.
The solver iterates until convergence (determined by 'tol'), number
of iterations reaches max_iter, or this number of loss function calls.
Note that number of loss function calls will be greater than or equal
to the number of iterations for the `MLPClassifier`.

.. versionadded:: 0.22"
autosklearn,classification,multinomial_nb,force_alpha,warn,str,"If False and alpha is less than 1e-10, it will set alpha to
1e-10. If True, alpha will remain unchanged. This may cause
numerical errors if alpha is too close to 0.

.. versionadded:: 1.2
.. deprecated:: 1.2
   The default value of `force_alpha` will change to `True` in v1.4."
autosklearn,classification,multinomial_nb,class_prior,None,NoneType,"Prior probabilities of the classes. If specified, the priors are not
adjusted according to the data."
autosklearn,classification,passive_aggressive,max_iter,1000,int,"The maximum number of passes over the training data (aka epochs).
It only impacts the behavior in the ``fit`` method, and not the
:meth:`PassiveAggressive.partial_fit` method.

.. versionadded:: 0.19"
